Reach,River Sta,Profile,Q Total (cfs),W.S. Elev (ft)
CC33 - UCC A,2881.97,2 Yr 24 Hr,154.6,999.8
CC33 - UCC A,2881.97,5 Yr 24 Hr,269.1,1000.19
CC33 - UCC A,2881.97,10 Yr 24 Hr,359.1,1000.42
CC33 - UCC A,2881.97,25 Yr 24 Hr,542,1000.81
CC33 - UCC A,2881.97,50 Yr 24 Hr,742.9,1001.16
CC33 - UCC A,2881.97,100 Yr 24 Hr,997,1001.56
CC33 - UCC A,2881.97,200 Yr 24 Hr,1249.2,1001.9
CC33 - UCC A,2881.97,500 Yr 24 Hr,1641.3,1002.36
CC33 - UCC A,2771.92*,2 Yr 24 Hr,154.6,998.15
CC33 - UCC A,2771.92*,5 Yr 24 Hr,269.1,998.51
CC33 - UCC A,2771.92*,10 Yr 24 Hr,359.1,998.74
CC33 - UCC A,2771.92*,25 Yr 24 Hr,542,999.13
CC33 - UCC A,2771.92*,50 Yr 24 Hr,742.9,999.48
CC33 - UCC A,2771.92*,100 Yr 24 Hr,997,999.87
CC33 - UCC A,2771.92*,200 Yr 24 Hr,1249.2,1000.21
CC33 - UCC A,2771.92*,500 Yr 24 Hr,1641.3,1000.69
CC33 - UCC A,2661.87,2 Yr 24 Hr,154.6,996.6
CC33 - UCC A,2661.87,5 Yr 24 Hr,269.1,997.03
CC33 - UCC A,2661.87,10 Yr 24 Hr,359.1,997.3
CC33 - UCC A,2661.87,25 Yr 24 Hr,542,997.76
CC33 - UCC A,2661.87,50 Yr 24 Hr,742.9,998.17
CC33 - UCC A,2661.87,100 Yr 24 Hr,997,998.62
CC33 - UCC A,2661.87,200 Yr 24 Hr,1249.2,999.01
CC33 - UCC A,2661.87,500 Yr 24 Hr,1641.3,999.56
CC33 - UCC A,2477.92,2 Yr 24 Hr,154.6,994.13
CC33 - UCC A,2477.92,5 Yr 24 Hr,269.1,994.56
CC33 - UCC A,2477.92,10 Yr 24 Hr,359.1,994.82
CC33 - UCC A,2477.92,25 Yr 24 Hr,542,995.22
CC33 - UCC A,2477.92,50 Yr 24 Hr,742.9,995.59
CC33 - UCC A,2477.92,100 Yr 24 Hr,997,995.98
CC33 - UCC A,2477.92,200 Yr 24 Hr,1249.2,996.32
CC33 - UCC A,2477.92,500 Yr 24 Hr,1641.3,996.78
CC33 - UCC A,2376.66*,2 Yr 24 Hr,154.6,992.73
CC33 - UCC A,2376.66*,5 Yr 24 Hr,269.1,993.06
CC33 - UCC A,2376.66*,10 Yr 24 Hr,359.1,993.26
CC33 - UCC A,2376.66*,25 Yr 24 Hr,542,993.59
CC33 - UCC A,2376.66*,50 Yr 24 Hr,742.9,993.89
CC33 - UCC A,2376.66*,100 Yr 24 Hr,997,994.22
CC33 - UCC A,2376.66*,200 Yr 24 Hr,1249.2,994.51
CC33 - UCC A,2376.66*,500 Yr 24 Hr,1641.3,994.91
CC33 - UCC A,2275.4,2 Yr 24 Hr,154.6,991.29
CC33 - UCC A,2275.4,5 Yr 24 Hr,269.1,991.58
CC33 - UCC A,2275.4,10 Yr 24 Hr,359.1,991.76
CC33 - UCC A,2275.4,25 Yr 24 Hr,542,992.07
CC33 - UCC A,2275.4,50 Yr 24 Hr,742.9,992.36
CC33 - UCC A,2275.4,100 Yr 24 Hr,997,992.68
CC33 - UCC A,2275.4,200 Yr 24 Hr,1249.2,992.96
CC33 - UCC A,2275.4,500 Yr 24 Hr,1641.3,993.35
CC33 - UCC A,2079.59*,2 Yr 24 Hr,154.6,987.54
CC33 - UCC A,2079.59*,5 Yr 24 Hr,269.1,987.91
CC33 - UCC A,2079.59*,10 Yr 24 Hr,359.1,988.1
CC33 - UCC A,2079.59*,25 Yr 24 Hr,542,988.42
CC33 - UCC A,2079.59*,50 Yr 24 Hr,742.9,988.72
CC33 - UCC A,2079.59*,100 Yr 24 Hr,997,989.04
CC33 - UCC A,2079.59*,200 Yr 24 Hr,1249.2,989.33
CC33 - UCC A,2079.59*,500 Yr 24 Hr,1641.3,989.72
CC33 - UCC A,1883.77,2 Yr 24 Hr,154.6,983.99
CC33 - UCC A,1883.77,5 Yr 24 Hr,269.1,984.35
CC33 - UCC A,1883.77,10 Yr 24 Hr,359.1,984.59
CC33 - UCC A,1883.77,25 Yr 24 Hr,542,984.97
CC33 - UCC A,1883.77,50 Yr 24 Hr,742.9,985.34
CC33 - UCC A,1883.77,100 Yr 24 Hr,997,985.73
CC33 - UCC A,1883.77,200 Yr 24 Hr,1249.2,986.09
CC33 - UCC A,1883.77,500 Yr 24 Hr,1641.3,986.55
CC33 - UCC A,1771.50*,2 Yr 24 Hr,154.6,981.73
CC33 - UCC A,1771.50*,5 Yr 24 Hr,269.1,982.17
CC33 - UCC A,1771.50*,10 Yr 24 Hr,359.1,982.41
CC33 - UCC A,1771.50*,25 Yr 24 Hr,542,982.81
CC33 - UCC A,1771.50*,50 Yr 24 Hr,742.9,983.2
CC33 - UCC A,1771.50*,100 Yr 24 Hr,997,983.64
CC33 - UCC A,1771.50*,200 Yr 24 Hr,1249.2,984.02
CC33 - UCC A,1771.50*,500 Yr 24 Hr,1641.3,984.52
CC33 - UCC A,1659.23,2 Yr 24 Hr,154.6,979.68
CC33 - UCC A,1659.23,5 Yr 24 Hr,269.1,980.14
CC33 - UCC A,1659.23,10 Yr 24 Hr,359.1,980.45
CC33 - UCC A,1659.23,25 Yr 24 Hr,542,980.98
CC33 - UCC A,1659.23,50 Yr 24 Hr,742.9,981.48
CC33 - UCC A,1659.23,100 Yr 24 Hr,997,982
CC33 - UCC A,1659.23,200 Yr 24 Hr,1249.2,982.43
CC33 - UCC A,1659.23,500 Yr 24 Hr,1641.3,982.98
CC33 - UCC A,1475.26,2 Yr 24 Hr,154.6,976.52
CC33 - UCC A,1475.26,5 Yr 24 Hr,269.1,977.17
CC33 - UCC A,1475.26,10 Yr 24 Hr,359.1,977.49
CC33 - UCC A,1475.26,25 Yr 24 Hr,542,977.94
CC33 - UCC A,1475.26,50 Yr 24 Hr,742.9,978.32
CC33 - UCC A,1475.26,100 Yr 24 Hr,997,978.7
CC33 - UCC A,1475.26,200 Yr 24 Hr,1249.2,979.03
CC33 - UCC A,1475.26,500 Yr 24 Hr,1641.3,979.5
CC33 - UCC A,1298.47,2 Yr 24 Hr,154.6,973.95
CC33 - UCC A,1298.47,5 Yr 24 Hr,269.1,974.57
CC33 - UCC A,1298.47,10 Yr 24 Hr,359.1,974.87
CC33 - UCC A,1298.47,25 Yr 24 Hr,542,975.31
CC33 - UCC A,1298.47,50 Yr 24 Hr,742.9,975.72
CC33 - UCC A,1298.47,100 Yr 24 Hr,997,976.18
CC33 - UCC A,1298.47,200 Yr 24 Hr,1249.2,976.6
CC33 - UCC A,1298.47,500 Yr 24 Hr,1641.3,977.14
CC33 - UCC A,1195.10*,2 Yr 24 Hr,154.6,972.86
CC33 - UCC A,1195.10*,5 Yr 24 Hr,269.1,973.36
CC33 - UCC A,1195.10*,10 Yr 24 Hr,359.1,973.64
CC33 - UCC A,1195.10*,25 Yr 24 Hr,542,974.12
CC33 - UCC A,1195.10*,50 Yr 24 Hr,742.9,974.57
CC33 - UCC A,1195.10*,100 Yr 24 Hr,997,975.07
CC33 - UCC A,1195.10*,200 Yr 24 Hr,1249.2,975.52
CC33 - UCC A,1195.10*,500 Yr 24 Hr,1641.3,976.1
CC33 - UCC A,1091.73,2 Yr 24 Hr,154.6,971.41
CC33 - UCC A,1091.73,5 Yr 24 Hr,269.1,971.91
CC33 - UCC A,1091.73,10 Yr 24 Hr,359.1,972.21
CC33 - UCC A,1091.73,25 Yr 24 Hr,542,972.69
CC33 - UCC A,1091.73,50 Yr 24 Hr,742.9,973.07
CC33 - UCC A,1091.73,100 Yr 24 Hr,997,973.41
CC33 - UCC A,1091.73,200 Yr 24 Hr,1249.2,973.67
CC33 - UCC A,1091.73,500 Yr 24 Hr,1641.3,974.14
CC33 - UCC A,980.38* ,2 Yr 24 Hr,154.6,968.8
CC33 - UCC A,980.38* ,5 Yr 24 Hr,269.1,969.25
CC33 - UCC A,980.38* ,10 Yr 24 Hr,359.1,969.49
CC33 - UCC A,980.38* ,25 Yr 24 Hr,542,969.9
CC33 - UCC A,980.38* ,50 Yr 24 Hr,742.9,970.36
CC33 - UCC A,980.38* ,100 Yr 24 Hr,997,971
CC33 - UCC A,980.38* ,200 Yr 24 Hr,1249.2,971.71
CC33 - UCC A,980.38* ,500 Yr 24 Hr,1641.3,973.03
CC33 - UCC A,869.03,2 Yr 24 Hr,154.6,966.71
CC33 - UCC A,869.03,5 Yr 24 Hr,269.1,967.42
CC33 - UCC A,869.03,10 Yr 24 Hr,359.1,967.88
CC33 - UCC A,869.03,25 Yr 24 Hr,542,968.72
CC33 - UCC A,869.03,50 Yr 24 Hr,742.9,969.56
CC33 - UCC A,869.03,100 Yr 24 Hr,997,970.5
CC33 - UCC A,869.03,200 Yr 24 Hr,1249.2,971.36
CC33 - UCC A,869.03,500 Yr 24 Hr,1641.3,972.84
CC33 - UCC A,743.31,2 Yr 24 Hr,154.6,965.69
CC33 - UCC A,743.31,5 Yr 24 Hr,269.1,966.38
CC33 - UCC A,743.31,10 Yr 24 Hr,359.1,966.85
CC33 - UCC A,743.31,25 Yr 24 Hr,542,967.68
CC33 - UCC A,743.31,50 Yr 24 Hr,742.9,968.52
CC33 - UCC A,743.31,100 Yr 24 Hr,997,969.41
CC33 - UCC A,743.31,200 Yr 24 Hr,1249.2,970.2
CC33 - UCC A,743.31,500 Yr 24 Hr,1641.3,972.76
CC33 - UCC A,690.31,,Bridge,
CC33 - UCC A,565.47,2 Yr 24 Hr,154.6,964.21
CC33 - UCC A,565.47,5 Yr 24 Hr,269.1,964.65
CC33 - UCC A,565.47,10 Yr 24 Hr,359.1,964.91
CC33 - UCC A,565.47,25 Yr 24 Hr,542,965.18
CC33 - UCC A,565.47,50 Yr 24 Hr,742.9,965.32
CC33 - UCC A,565.47,100 Yr 24 Hr,997,965.85
CC33 - UCC A,565.47,200 Yr 24 Hr,1249.2,966.37
CC33 - UCC A,565.47,500 Yr 24 Hr,1641.3,967.14
CC33 - UCC A,485.13,2 Yr 24 Hr,154.6,962.5
CC33 - UCC A,485.13,5 Yr 24 Hr,269.1,962.75
CC33 - UCC A,485.13,10 Yr 24 Hr,359.1,962.91
CC33 - UCC A,485.13,25 Yr 24 Hr,542,963.14
CC33 - UCC A,485.13,50 Yr 24 Hr,742.9,963.37
CC33 - UCC A,485.13,100 Yr 24 Hr,997,963.65
CC33 - UCC A,485.13,200 Yr 24 Hr,1249.2,963.95
CC33 - UCC A,485.13,500 Yr 24 Hr,1641.3,964.2
CC33 - UCC A,381.36* ,2 Yr 24 Hr,154.6,961.64
CC33 - UCC A,381.36* ,5 Yr 24 Hr,269.1,961.93
CC33 - UCC A,381.36* ,10 Yr 24 Hr,359.1,962.11
CC33 - UCC A,381.36* ,25 Yr 24 Hr,542,962.41
CC33 - UCC A,381.36* ,50 Yr 24 Hr,742.9,962.68
CC33 - UCC A,381.36* ,100 Yr 24 Hr,997,962.99
CC33 - UCC A,381.36* ,200 Yr 24 Hr,1249.2,962.53
CC33 - UCC A,381.36* ,500 Yr 24 Hr,1641.3,962.82
CC33 - UCC A,277.59,2 Yr 24 Hr,154.6,960.39
CC33 - UCC A,277.59,5 Yr 24 Hr,269.1,960.6
CC33 - UCC A,277.59,10 Yr 24 Hr,359.1,960.74
CC33 - UCC A,277.59,25 Yr 24 Hr,542,960.98
CC33 - UCC A,277.59,50 Yr 24 Hr,742.9,961.21
CC33 - UCC A,277.59,100 Yr 24 Hr,997,961.44
CC33 - UCC A,277.59,200 Yr 24 Hr,1249.2,961.66
CC33 - UCC A,277.59,500 Yr 24 Hr,1641.3,961.66
CC31 - CC29,19036.03,2 Yr 24 Hr,61,1192.29
CC31 - CC29,19036.03,5 Yr 24 Hr,106.1,1192.77
CC31 - CC29,19036.03,10 Yr 24 Hr,143.6,1193.07
CC31 - CC29,19036.03,25 Yr 24 Hr,216.4,1193.52
CC31 - CC29,19036.03,50 Yr 24 Hr,295.1,1193.89
CC31 - CC29,19036.03,100 Yr 24 Hr,393.5,1194.25
CC31 - CC29,19036.03,200 Yr 24 Hr,492.2,1194.57
CC31 - CC29,19036.03,500 Yr 24 Hr,643.9,1195
CC31 - CC29,18885.81,2 Yr 24 Hr,61,1190.41
CC31 - CC29,18885.81,5 Yr 24 Hr,106.1,1190.65
CC31 - CC29,18885.81,10 Yr 24 Hr,143.6,1190.82
CC31 - CC29,18885.81,25 Yr 24 Hr,216.4,1191.11
CC31 - CC29,18885.81,50 Yr 24 Hr,295.1,1191.38
CC31 - CC29,18885.81,100 Yr 24 Hr,393.5,1191.66
CC31 - CC29,18885.81,200 Yr 24 Hr,492.2,1191.93
CC31 - CC29,18885.81,500 Yr 24 Hr,643.9,1192.25
CC31 - CC29,18782.7*,2 Yr 24 Hr,61,1187.3
CC31 - CC29,18782.7*,5 Yr 24 Hr,106.1,1187.61
CC31 - CC29,18782.7*,10 Yr 24 Hr,143.6,1187.81
CC31 - CC29,18782.7*,25 Yr 24 Hr,216.4,1188.15
CC31 - CC29,18782.7*,50 Yr 24 Hr,295.1,1188.46
CC31 - CC29,18782.7*,100 Yr 24 Hr,393.5,1188.78
CC31 - CC29,18782.7*,200 Yr 24 Hr,492.2,1189.06
CC31 - CC29,18782.7*,500 Yr 24 Hr,643.9,1189.41
CC31 - CC29,18679.61,2 Yr 24 Hr,61,1184.06
CC31 - CC29,18679.61,5 Yr 24 Hr,106.1,1184.42
CC31 - CC29,18679.61,10 Yr 24 Hr,143.6,1184.64
CC31 - CC29,18679.61,25 Yr 24 Hr,216.4,1184.99
CC31 - CC29,18679.61,50 Yr 24 Hr,295.1,1185.28
CC31 - CC29,18679.61,100 Yr 24 Hr,393.5,1185.56
CC31 - CC29,18679.61,200 Yr 24 Hr,492.2,1185.8
CC31 - CC29,18679.61,500 Yr 24 Hr,643.9,1186.11
CC31 - CC29,18578.8*,2 Yr 24 Hr,61,1182.09
CC31 - CC29,18578.8*,5 Yr 24 Hr,106.1,1182.44
CC31 - CC29,18578.8*,10 Yr 24 Hr,143.6,1182.66
CC31 - CC29,18578.8*,25 Yr 24 Hr,216.4,1183.01
CC31 - CC29,18578.8*,50 Yr 24 Hr,295.1,1183.28
CC31 - CC29,18578.8*,100 Yr 24 Hr,393.5,1183.55
CC31 - CC29,18578.8*,200 Yr 24 Hr,492.2,1183.78
CC31 - CC29,18578.8*,500 Yr 24 Hr,643.9,1184.09
CC31 - CC29,18478.03,2 Yr 24 Hr,61,1179.13
CC31 - CC29,18478.03,5 Yr 24 Hr,106.1,1179.4
CC31 - CC29,18478.03,10 Yr 24 Hr,143.6,1179.59
CC31 - CC29,18478.03,25 Yr 24 Hr,216.4,1179.91
CC31 - CC29,18478.03,50 Yr 24 Hr,295.1,1180.17
CC31 - CC29,18478.03,100 Yr 24 Hr,393.5,1180.41
CC31 - CC29,18478.03,200 Yr 24 Hr,492.2,1180.62
CC31 - CC29,18478.03,500 Yr 24 Hr,643.9,1180.87
CC31 - CC29,18279.95,2 Yr 24 Hr,61,1173.7
CC31 - CC29,18279.95,5 Yr 24 Hr,106.1,1174.16
CC31 - CC29,18279.95,10 Yr 24 Hr,143.6,1174.44
CC31 - CC29,18279.95,25 Yr 24 Hr,216.4,1174.88
CC31 - CC29,18279.95,50 Yr 24 Hr,295.1,1175.21
CC31 - CC29,18279.95,100 Yr 24 Hr,393.5,1175.49
CC31 - CC29,18279.95,200 Yr 24 Hr,492.2,1175.72
CC31 - CC29,18279.95,500 Yr 24 Hr,643.9,1176.01
CC31 - CC29,18094.05,2 Yr 24 Hr,61,1171.74
CC31 - CC29,18094.05,5 Yr 24 Hr,106.1,1171.93
CC31 - CC29,18094.05,10 Yr 24 Hr,143.6,1172.06
CC31 - CC29,18094.05,25 Yr 24 Hr,216.4,1172.24
CC31 - CC29,18094.05,50 Yr 24 Hr,295.1,1172.42
CC31 - CC29,18094.05,100 Yr 24 Hr,393.5,1172.61
CC31 - CC29,18094.05,200 Yr 24 Hr,492.2,1172.78
CC31 - CC29,18094.05,500 Yr 24 Hr,643.9,1172.97
CC31 - CC29,17987.5*,2 Yr 24 Hr,61,1167.57
CC31 - CC29,17987.5*,5 Yr 24 Hr,106.1,1167.98
CC31 - CC29,17987.5*,10 Yr 24 Hr,143.6,1168.25
CC31 - CC29,17987.5*,25 Yr 24 Hr,216.4,1168.67
CC31 - CC29,17987.5*,50 Yr 24 Hr,295.1,1169
CC31 - CC29,17987.5*,100 Yr 24 Hr,393.5,1169.32
CC31 - CC29,17987.5*,200 Yr 24 Hr,492.2,1169.61
CC31 - CC29,17987.5*,500 Yr 24 Hr,643.9,1169.98
CC31 - CC29,17881.13,2 Yr 24 Hr,61,1163.77
CC31 - CC29,17881.13,5 Yr 24 Hr,106.1,1164.17
CC31 - CC29,17881.13,10 Yr 24 Hr,143.6,1164.41
CC31 - CC29,17881.13,25 Yr 24 Hr,216.4,1164.78
CC31 - CC29,17881.13,50 Yr 24 Hr,295.1,1165.16
CC31 - CC29,17881.13,100 Yr 24 Hr,393.5,1165.59
CC31 - CC29,17881.13,200 Yr 24 Hr,492.2,1165.94
CC31 - CC29,17881.13,500 Yr 24 Hr,643.9,1166.33
CC31 - CC29,17690.35,2 Yr 24 Hr,61,1159.85
CC31 - CC29,17690.35,5 Yr 24 Hr,106.1,1160.04
CC31 - CC29,17690.35,10 Yr 24 Hr,143.6,1160.17
CC31 - CC29,17690.35,25 Yr 24 Hr,216.4,1160.38
CC31 - CC29,17690.35,50 Yr 24 Hr,295.1,1160.53
CC31 - CC29,17690.35,100 Yr 24 Hr,393.5,1160.66
CC31 - CC29,17690.35,200 Yr 24 Hr,492.2,1160.79
CC31 - CC29,17690.35,500 Yr 24 Hr,643.9,1160.98
CC31 - CC29,17582.6*,2 Yr 24 Hr,61,1155.83
CC31 - CC29,17582.6*,5 Yr 24 Hr,106.1,1156.09
CC31 - CC29,17582.6*,10 Yr 24 Hr,143.6,1156.26
CC31 - CC29,17582.6*,25 Yr 24 Hr,216.4,1156.53
CC31 - CC29,17582.6*,50 Yr 24 Hr,295.1,1156.85
CC31 - CC29,17582.6*,100 Yr 24 Hr,393.5,1157.23
CC31 - CC29,17582.6*,200 Yr 24 Hr,492.2,1157.53
CC31 - CC29,17582.6*,500 Yr 24 Hr,643.9,1157.89
CC31 - CC29,17474.89,2 Yr 24 Hr,61,1153.31
CC31 - CC29,17474.89,5 Yr 24 Hr,106.1,1153.84
CC31 - CC29,17474.89,10 Yr 24 Hr,143.6,1154.19
CC31 - CC29,17474.89,25 Yr 24 Hr,216.4,1154.65
CC31 - CC29,17474.89,50 Yr 24 Hr,295.1,1155.06
CC31 - CC29,17474.89,100 Yr 24 Hr,393.5,1155.48
CC31 - CC29,17474.89,200 Yr 24 Hr,492.2,1155.82
CC31 - CC29,17474.89,500 Yr 24 Hr,643.9,1156.22
CC31 - CC29,17276.64,2 Yr 24 Hr,61,1150.4
CC31 - CC29,17276.64,5 Yr 24 Hr,106.1,1150.56
CC31 - CC29,17276.64,10 Yr 24 Hr,143.6,1150.65
CC31 - CC29,17276.64,25 Yr 24 Hr,216.4,1150.82
CC31 - CC29,17276.64,50 Yr 24 Hr,295.1,1150.95
CC31 - CC29,17276.64,100 Yr 24 Hr,393.5,1151.08
CC31 - CC29,17276.64,200 Yr 24 Hr,492.2,1151.2
CC31 - CC29,17276.64,500 Yr 24 Hr,643.9,1151.35
CC31 - CC29,17081.58,2 Yr 24 Hr,61,1143.98
CC31 - CC29,17081.58,5 Yr 24 Hr,106.1,1144.28
CC31 - CC29,17081.58,10 Yr 24 Hr,143.6,1144.47
CC31 - CC29,17081.58,25 Yr 24 Hr,216.4,1144.74
CC31 - CC29,17081.58,50 Yr 24 Hr,295.1,1144.98
CC31 - CC29,17081.58,100 Yr 24 Hr,393.5,1145.24
CC31 - CC29,17081.58,200 Yr 24 Hr,492.2,1145.46
CC31 - CC29,17081.58,500 Yr 24 Hr,643.9,1145.75
CC31 - CC29,16976.8*,2 Yr 24 Hr,61,1142.03
CC31 - CC29,16976.8*,5 Yr 24 Hr,106.1,1142.21
CC31 - CC29,16976.8*,10 Yr 24 Hr,143.6,1142.32
CC31 - CC29,16976.8*,25 Yr 24 Hr,216.4,1142.51
CC31 - CC29,16976.8*,50 Yr 24 Hr,295.1,1142.68
CC31 - CC29,16976.8*,100 Yr 24 Hr,393.5,1142.87
CC31 - CC29,16976.8*,200 Yr 24 Hr,492.2,1143.01
CC31 - CC29,16976.8*,500 Yr 24 Hr,643.9,1143.21
CC31 - CC29,16872.1,2 Yr 24 Hr,61,1140.04
CC31 - CC29,16872.1,5 Yr 24 Hr,106.1,1140.26
CC31 - CC29,16872.1,10 Yr 24 Hr,143.6,1140.4
CC31 - CC29,16872.1,25 Yr 24 Hr,216.4,1140.63
CC31 - CC29,16872.1,50 Yr 24 Hr,295.1,1140.84
CC31 - CC29,16872.1,100 Yr 24 Hr,393.5,1141.06
CC31 - CC29,16872.1,200 Yr 24 Hr,492.2,1141.25
CC31 - CC29,16872.1,500 Yr 24 Hr,643.9,1141.51
CC31 - CC29,16742.5*,2 Yr 24 Hr,61,1138.61
CC31 - CC29,16742.5*,5 Yr 24 Hr,106.1,1138.8
CC31 - CC29,16742.5*,10 Yr 24 Hr,143.6,1138.93
CC31 - CC29,16742.5*,25 Yr 24 Hr,216.4,1139.12
CC31 - CC29,16742.5*,50 Yr 24 Hr,295.1,1139.29
CC31 - CC29,16742.5*,100 Yr 24 Hr,393.5,1139.48
CC31 - CC29,16742.5*,200 Yr 24 Hr,492.2,1139.63
CC31 - CC29,16742.5*,500 Yr 24 Hr,643.9,1139.83
CC31 - CC29,16613.08,2 Yr 24 Hr,61,1136.76
CC31 - CC29,16613.08,5 Yr 24 Hr,106.1,1136.94
CC31 - CC29,16613.08,10 Yr 24 Hr,143.6,1137.09
CC31 - CC29,16613.08,25 Yr 24 Hr,216.4,1137.28
CC31 - CC29,16613.08,50 Yr 24 Hr,295.1,1137.46
CC31 - CC29,16613.08,100 Yr 24 Hr,393.5,1137.63
CC31 - CC29,16613.08,200 Yr 24 Hr,492.2,1137.8
CC31 - CC29,16613.08,500 Yr 24 Hr,643.9,1138.02
CC31 - CC29,16503.73,2 Yr 24 Hr,61,1134.47
CC31 - CC29,16503.73,5 Yr 24 Hr,106.1,1134.81
CC31 - CC29,16503.73,10 Yr 24 Hr,143.6,1135.08
CC31 - CC29,16503.73,25 Yr 24 Hr,216.4,1135.41
CC31 - CC29,16503.73,50 Yr 24 Hr,295.1,1135.6
CC31 - CC29,16503.73,100 Yr 24 Hr,393.5,1135.86
CC31 - CC29,16503.73,200 Yr 24 Hr,492.2,1136.08
CC31 - CC29,16503.73,500 Yr 24 Hr,643.9,1136.39
CC31 - CC29,16335.65,2 Yr 24 Hr,61,1130.55
CC31 - CC29,16335.65,5 Yr 24 Hr,106.1,1130.84
CC31 - CC29,16335.65,10 Yr 24 Hr,143.6,1131.02
CC31 - CC29,16335.65,25 Yr 24 Hr,216.4,1131.29
CC31 - CC29,16335.65,50 Yr 24 Hr,295.1,1131.59
CC31 - CC29,16335.65,100 Yr 24 Hr,393.5,1131.79
CC31 - CC29,16335.65,200 Yr 24 Hr,492.2,1131.99
CC31 - CC29,16335.65,500 Yr 24 Hr,643.9,1132.22
CC31 - CC29,16285.18,2 Yr 24 Hr,61,1129.8
CC31 - CC29,16285.18,5 Yr 24 Hr,106.1,1130.07
CC31 - CC29,16285.18,10 Yr 24 Hr,143.6,1130.25
CC31 - CC29,16285.18,25 Yr 24 Hr,216.4,1130.53
CC31 - CC29,16285.18,50 Yr 24 Hr,295.1,1130.62
CC31 - CC29,16285.18,100 Yr 24 Hr,393.5,1130.97
CC31 - CC29,16285.18,200 Yr 24 Hr,492.2,1131.18
CC31 - CC29,16285.18,500 Yr 24 Hr,643.9,1131.57
CC31 - CC29,16184.7*,2 Yr 24 Hr,61,1128.58
CC31 - CC29,16184.7*,5 Yr 24 Hr,106.1,1128.81
CC31 - CC29,16184.7*,10 Yr 24 Hr,143.6,1128.95
CC31 - CC29,16184.7*,25 Yr 24 Hr,216.4,1129.14
CC31 - CC29,16184.7*,50 Yr 24 Hr,295.1,1130
CC31 - CC29,16184.7*,100 Yr 24 Hr,393.5,1129.66
CC31 - CC29,16184.7*,200 Yr 24 Hr,492.2,1129.87
CC31 - CC29,16184.7*,500 Yr 24 Hr,643.9,1131.17
CC31 - CC29,16084.23,2 Yr 24 Hr,61,1127.61
CC31 - CC29,16084.23,5 Yr 24 Hr,106.1,1127.85
CC31 - CC29,16084.23,10 Yr 24 Hr,143.6,1128.04
CC31 - CC29,16084.23,25 Yr 24 Hr,216.4,1128.67
CC31 - CC29,16084.23,50 Yr 24 Hr,295.1,1129.93
CC31 - CC29,16084.23,100 Yr 24 Hr,393.5,1128.8
CC31 - CC29,16084.23,200 Yr 24 Hr,492.2,1129.39
CC31 - CC29,16084.23,500 Yr 24 Hr,643.9,1131.11
CC31 - CC29,15975.9*,2 Yr 24 Hr,61,1126.75
CC31 - CC29,15975.9*,5 Yr 24 Hr,106.1,1127.18
CC31 - CC29,15975.9*,10 Yr 24 Hr,143.6,1127.62
CC31 - CC29,15975.9*,25 Yr 24 Hr,216.4,1128.54
CC31 - CC29,15975.9*,50 Yr 24 Hr,295.1,1129.9
CC31 - CC29,15975.9*,100 Yr 24 Hr,393.5,1128.17
CC31 - CC29,15975.9*,200 Yr 24 Hr,492.2,1129.18
CC31 - CC29,15975.9*,500 Yr 24 Hr,643.9,1131.06
CC31 - CC29,15867.58,2 Yr 24 Hr,61,1126.04
CC31 - CC29,15867.58,5 Yr 24 Hr,106.1,1126.82
CC31 - CC29,15867.58,10 Yr 24 Hr,143.6,1127.5
CC31 - CC29,15867.58,25 Yr 24 Hr,216.4,1128.49
CC31 - CC29,15867.58,50 Yr 24 Hr,295.1,1129.89
CC31 - CC29,15867.58,100 Yr 24 Hr,393.5,1127.74
CC31 - CC29,15867.58,200 Yr 24 Hr,492.2,1129.08
CC31 - CC29,15867.58,500 Yr 24 Hr,643.9,1131.04
CC31 - CC29,15732.15,2 Yr 24 Hr,61,1124.11
CC31 - CC29,15732.15,5 Yr 24 Hr,106.1,1125.41
CC31 - CC29,15732.15,10 Yr 24 Hr,143.6,1126.42
CC31 - CC29,15732.15,25 Yr 24 Hr,216.4,1125.86
CC31 - CC29,15732.15,50 Yr 24 Hr,295.1,1126.76
CC31 - CC29,15732.15,100 Yr 24 Hr,393.5,1127.64
CC31 - CC29,15732.15,200 Yr 24 Hr,492.2,1129.04
CC31 - CC29,15732.15,500 Yr 24 Hr,643.9,1131.03
CC31 - CC29,15720.15,,Culvert,
CC31 - CC29,15617.8,2 Yr 24 Hr,61,1121.29
CC31 - CC29,15617.8,5 Yr 24 Hr,106.1,1121.75
CC31 - CC29,15617.8,10 Yr 24 Hr,143.6,1121.99
CC31 - CC29,15617.8,25 Yr 24 Hr,216.4,1122.88
CC31 - CC29,15617.8,50 Yr 24 Hr,295.1,1123.77
CC31 - CC29,15617.8,100 Yr 24 Hr,393.5,1124.77
CC31 - CC29,15617.8,200 Yr 24 Hr,492.2,1125.71
CC31 - CC29,15617.8,500 Yr 24 Hr,643.9,1127.02
CC31 - CC29,15488.79,2 Yr 24 Hr,61,1119.99
CC31 - CC29,15488.79,5 Yr 24 Hr,106.1,1120.27
CC31 - CC29,15488.79,10 Yr 24 Hr,143.6,1120.46
CC31 - CC29,15488.79,25 Yr 24 Hr,216.4,1120.78
CC31 - CC29,15488.79,50 Yr 24 Hr,295.1,1121.01
CC31 - CC29,15488.79,100 Yr 24 Hr,393.5,1121.22
